screen_name,user_name,status_id,url,title,published_date,geoLocation
"eric4themany","Count Eric Von Robertson 🕷️ ✊🏿✊🏼✊🏻🌹","1053269181754499072","Not Available","My boss is such a bad ass y'all. #VoterSuppression #vote #TeamAbrams #gapol #GAgov #GApolitics","Fri Oct 19 08:58:36 EDT 2018",
"StuckInCa2","#StuckInCa","1053269189874475008","Not Available","📢ATTENTION #GA VOTERS📢

Why does Stacey Abrams hate Georgians in agriculture or hospitality? Stacey Abrams is TOO EXTREME for Georgia. VOTE @BrianKempGA for #Governor on November 6th. 👍👍👍

#GaPol #GaGOP #MAGA #GaFirst 
https://t.co/UOtaxgmdOf","Fri Oct 19 08:58:38 EDT 2018",
"DBezet1","Darrell Bezet1🌊🐳🐬","1053269196598112256","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 08:58:39 EDT 2018",
"bkmelia8","Brittany Melia","1053269200507158528","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 08:58:40 EDT 2018",
"JonesTrey7","Trey Jones","1053269207566159872","https://t.co/sMqmwS9toI","@peterbakernyt @rachaelmbade And another question why aren't you reporting? This is the Democrat Party? Anti-America? https://t.co/sMqmwS9toI","Fri Oct 19 08:58:42 EDT 2018",
"BishopPMorton","Bishop Paul S Morton","1053269209352933376","Not Available","We are Praying and Voting ‘We Must’ You are so important for our future","Fri Oct 19 08:58:42 EDT 2018",
"glennyork","Glenn York","1053269220211994624","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:58:45 EDT 2018",
"alkebulan8","Alkebulan","1053269238494965760","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 08:58:49 EDT 2018",
"horsecrazybean","cindy b","1053269236876001280","Not Available","Yessir 👏👏👏👏👍🌊#bluewave ☝ @BarackObama @SenatorDurbin @SenatorCaveman @SenatorBooker @SenJeffMerkley @SenatorEWarren @SenAmyKlobuchar @SenBillNelson @SenBlumenthal @SenFeinstein @SenWhitehouse @KamalaHarris @SenatorLeahy @AndrewGillum @staceyabrams https://t.co/LFh6S38BWP","Fri Oct 19 08:58:49 EDT 2018",
"MollyMWilkins","Molly M. Wilkins","1053269241451999232","Not Available","@staceyabrams Hi @staceyabrams! Thank you for coming to Georgia Southern. I did not intend for the tweet to come across in a negative light, but only as the most accurate paraphrase of what was said. Thank you for the further clarification, and thank you again for visiting @GeorgiaSouthern.","Fri Oct 19 08:58:50 EDT 2018",
"sgaut","SGaut","1053269255595192320","Not Available","@BrianKempGA This is the "radical" quote used in the ad:
"When we change Georgia we change the South, when we change the South we change America" -Stacey Abrams

If that's radical count me in.

The definition of insanity is electing the GOP over and over again and expecting progress.","Fri Oct 19 08:58:53 EDT 2018",
"BAMAFANinATL","~Strange Therapy~","1053269256954089472","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:58:54 EDT 2018",
"bonbonpinkypup1","❌🇮🇱🇺🇸Not Mater_Sammiches🇺🇸🇮🇱❌","1053269261471412224","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 08:58:55 EDT 2018",
"StevieRenee3","Lady Stevie 🔥 (Slayer)","1053269269323173889","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:58:57 EDT 2018",
"Hoya97","#RedWaveRising ⭐️⭐️⭐️","1053269271076397057","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:58:57 EDT 2018",
"penneyewart","penney ewart","1053269273085382658","Not Available","@Lawrence Have you seen the handmaiden ad against Jim Jordan? One of the most effective parts of that ad was the rolling list of Jordan’s votes at the end. Someone needs to do that with healthcare.

.@SenateDems .@DNC . @staceyabrams .@BetoORourke .@HeidiHeitkamp .@Scholten4Iowa","Fri Oct 19 08:58:58 EDT 2018",
"timeindawater1","Respectful Dialogue","1053269280848936960","Not Available","My mother is 70 years old and has lived in Spalding County her entire life. She said she doesn’t remember any candidate for Governor ever visiting Spalding. Today we both had the pleasure of hearing & seeing @staceyabrams in our small city #VoteEarly https://t.co/o4OR5as12G","Fri Oct 19 08:59:00 EDT 2018",
"MadisonSiriusXM","Joe Madison","1053269282346360838","https://t.co/KIShdWb80k","These white supremacists in Georgia are more afraid of @staceyabrams than they were of General Sherman. And they're using whatever racist tactics they can to twist the vote. 

https://t.co/KIShdWb80k","Fri Oct 19 08:59:00 EDT 2018",
"isawitalready","B.E. Junior","1053269284690964480","https://t.co/HDUexe98sT","https://t.co/HDUexe98sT https://t.co/P3LY6ZpLRw","Fri Oct 19 08:59:00 EDT 2018",
"natalieestembel","Natalie Stembel","1053269284711997441","Not Available","do you realize how recent it was that having a black, pro-lgbt, WOMAN as a candidate for GA governor was considered unrealistic? THIS is a huge step towards the social equality that minorities and the LGBT community have always fought for. https://t.co/PhOmaxXwUg","Fri Oct 19 08:59:00 EDT 2018",
"pir8z40","Joan","1053269287618506752","Not Available","Oh. Receipts from @11AliveNews.

@BrianKempGA is running for Governor of Georgia and publicly mocked Democrat Stacey Abrams for having student loans.

But it turns out Kemp borrowed $500,000 from a friend & refuses to pay him back. It's over a year past due. 

PAY HIM BACK BRIAN! https://t.co/3S3OBjnICt","Fri Oct 19 08:59:01 EDT 2018",
"alpha_1908","Debra","1053269291234197504","https://t.co/mCHgDqqzba","We are Praying and Voting ‘We Must’ You are so important for our future https://t.co/mCHgDqqzba","Fri Oct 19 08:59:02 EDT 2018",
"_maddox96","Rachel","1053269306337824768","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 08:59:06 EDT 2018",
"yazoo66","Bane. vulnerable science-based existence.","1053269308128677889","Not Available","It has been a record turnout so far! #TeamRing couldn’t be more proud of the people in our district for showing that their voice matters. Early voting ends November 2nd. Take the opportunity to have a say in our future!

More info: https://t.co/okypED0bfU

#GAPol #WeGotThis #GOTV https://t.co/z6Nso0RVhx","Fri Oct 19 08:59:06 EDT 2018",
"isawitalready","B.E. Junior","1053269308552372224","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 08:59:06 EDT 2018",
"marisapk","Marisa but spøökÿ 👻","1053269289447370754","Not Available","@BrianKempGA Does that include paying back the $500,000 that you currently are being sued for by farmers? The $500,000 that you just flatly refused to pay back? #gapol #CantTrustKemp #LyinBrian","Fri Oct 19 08:59:02 EDT 2018",
"livegreenordie","Gretchen","1053269322494369792","Not Available","BREAKING from @AP: 53,000 Georgians' voter registrations (nearly 70% of them African-American) are being held up by @BrianKempGA's suppressive "exact match" policy. If you have any questions about voting, please contact our voter protection hotline at 1-888-730-5816. We can help!","Fri Oct 19 08:59:09 EDT 2018",
"JohnWmWebster1","John Wm. Webster","1053269333114261504","Not Available","Our farmers and agri-business leaders deserve our support and respect. Vote for Brian Kemp. He’s a farmer and a businessman who will defend all Georgians. #gagop https://t.co/Lm9JmhkQ4Y","Fri Oct 19 08:59:12 EDT 2018",
"Helenhs","ProfHelen","1053269334099931141","Not Available","Let’s get Pizza to the polls to feed the angry mob! 😂

But seriously! This could help boost turnout.

EVERYONE LOVES PIZZA! 

If there are long lines at your polling place - order a couple of large pizza’s and 

#FeedTheVote
#PizzaAtThePolls 

#VoteBlueNoMatterWho https://t.co/4PGfaZKtPP","Fri Oct 19 08:59:12 EDT 2018",
"likessailboats","(((JohnSantamaria)))","1053269335362494464","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 08:59:13 EDT 2018",
"SmilelyLoriLynn","NOT A BOT JACK🌟🌟🌟","1053269336524242944","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 08:59:13 EDT 2018",
"Cherylmccarran1","#notfunny","1053269341997797378","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 08:59:14 EDT 2018",
"AkhavanKayvan","Kayvan Akhavan","1053269370711863297","Not Available","The State of Georgia, and Stacey Abrams' bigoted opponent, Brian Kemp, just pulled this video from the Secretary of State website. https://t.co/a4oTLhEnnh","Fri Oct 19 08:59:21 EDT 2018",
"DOLLAONE","Dollaone","1053269377569771523","Not Available","@BrianKempGA We don’t need Brian Kemp for Governor","Fri Oct 19 08:59:23 EDT 2018",
"CriPicciMoh","Cristina Piccinini","1053269392698437635","Not Available","The choice is clear. We need @staceyabrams as governor. We need to send a loud resounding message to Washington, to the country, to the world. Please #Vote, do it early, before Nov. 6th if you can. Too much is at stake to stay home this year. 

Let’s make history. 
#TeamAbrams https://t.co/jqcZRZeYBZ","Fri Oct 19 08:59:26 EDT 2018",
"DrDinD","DrDinD_#FamiliesBelongTogether","1053269421110702080","https://t.co/UnNyXipYxk","ICYMI https://t.co/UnNyXipYxk","Fri Oct 19 08:59:33 EDT 2018",
"DrDinD","DrDinD_#FamiliesBelongTogether","1053269446565851136","Not Available","GEORGIA!!

Today you can begin voting early for @StaceyAbrams in at least one location in every single county across the state. 

Listen - we MUST WIN THIS EARLY VOTE to have a chance in November. Let's give her a head start. 

Get your location here: 

https://t.co/tXPcIChLgF https://t.co/LhBxaf8UkW","Fri Oct 19 08:59:39 EDT 2018",
"LACGFY","Chistina Anne","1053269499498168322","Not Available","Wow, this prick needs to be kicked out. How dare a Secretary of State (for any State) be allowed to oversee elections when they are running for a different position within that State's gov't. They should immediately recuse themselves from that position to keep things aboveboard! https://t.co/isZzi4ssqa","Fri Oct 19 08:59:52 EDT 2018",
"allicat1214","🗳Allicat⚜️ 🇺🇸","1053269503029755909","Not Available","And to the inane question of why we don’t have JUST ONE marquee Democrat, #DemocratsBelieve we have an amazing bench of #Democrats both in elected office right now, and running on the ticket on November 6th... from @CoryBooker to @KamalaHarris to @BetoORourke to @staceyabrams...","Fri Oct 19 08:59:52 EDT 2018",
"gopscott","Scott Johnson","1053269516434649088","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:59:56 EDT 2018",
"SandFostcat","Cattitude🎃👻🦇🍁","1053269531731415040","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 08:59:59 EDT 2018",
"Manuelsy2003","Stephanie Manuel","1053269539235024896","Not Available","The choice is clear. We need @staceyabrams as governor. We need to send a loud resounding message to Washington, to the country, to the world. Please #Vote, do it early, before Nov. 6th if you can. Too much is at stake to stay home this year. 

Let’s make history. 
#TeamAbrams https://t.co/jqcZRZeYBZ","Fri Oct 19 09:00:01 EDT 2018",
"BrianKempGA","Brian Kemp","1053269540916858882","https://t.co/daYwUgtWr1",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:00:02 EDT 2018",
"MackenzieCottr3","Mackenzie Cottrell","1053269561179598848","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 09:00:06 EDT 2018",
"semanadrea","Drea","1053269565893951489","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 09:00:07 EDT 2018",
"ChrisShankus","Chris Shankus","1053269573590495238","Not Available","📢ATTENTION #GA VOTERS📢

Stacey Abrams has stated that she is "proud to stand" with #LindaSarsour. Linda Sarsour openly supports #Hamas which is a terrorist group that murders for political ideology. This speaks VOLUMES for Stacey Abrams character. 

#GaPol #GaGOP #MAGA #GaFirst https://t.co/Ua68eCgLbU","Fri Oct 19 09:00:09 EDT 2018",
"IMHO1969","InMyHumbleOpinion","1053269594352291841","Not Available","@MadisonSiriusXM @staceyabrams #JobsNotMobs","Fri Oct 19 09:00:14 EDT 2018",
"consrvtveindian","Conservative Indian","1053269595136671744","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:00:14 EDT 2018",
"websterelizabet","elizabeth webster","1053269604930387968","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 09:00:17 EDT 2018",
"sgaut","SGaut","1053269616158482432","Not Available","@Thisizhowwedoit @BrianKempGA @bonnieshouses Because the GOP is hoping voters don’t notice when they take their Health Care & explode the deficit for tax cuts they don’t benefit from! Fear is a good equalizer","Fri Oct 19 09:00:19 EDT 2018",
"CantTeachTrump","TeachersAgainstTrump","1053269615655243777","Not Available","@BrianKempGA @ColtChambers https://t.co/wOMOL1JOJq","Fri Oct 19 09:00:19 EDT 2018",
"sswatson1776","👻🇺🇸 watson 🇺🇸👻","1053269625637502976","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 09:00:22 EDT 2018",
"PowerTaking","TakingThePowerBackTRUMP","1053269625696407554","Not Available","@KimberlyMrsRR1 #SorosDanceBitches 

#HangHer Now!!!

#VoteRedToSaveAmerica 

#BrianKemp

@BrianKempGA 
Vote Brian Kemp! The Only One for Governor of The Great State of Georgia!!!

Patriots Let’s Paint Abram’s Red & Send Her Sky Screaming! 🇺🇸🇺🇸🇺🇸🚂💨

🎵Georgia on my Mind 🎶 https://t.co/yl1wDbsNNV","Fri Oct 19 09:00:22 EDT 2018",
"ambinc1","A Bowen🚂 🌟🌟🌟","1053269631950045185","https://t.co/6ByCkUxFIP","Thanks for all of your hard work! #gapol https://t.co/6ByCkUxFIP","Fri Oct 19 09:00:23 EDT 2018",
"johnsont04","LestWeForget","1053269638337961984","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 09:00:25 EDT 2018",
"Weltenbrandt","Codename: Vote November 6th - it matters!   🍩","1053269640359657473","https://t.co/bg0431Uy3z","I will write more #PostcardsToVoters for @staceyabrams - if you can't canvass or phone bank or donate you should consider signing up here: https://t.co/bg0431Uy3z
It's fun and therapy and activism for introverts and highly effective
Lets do this!","Fri Oct 19 09:00:25 EDT 2018",
"shadrack5000","Billy Shadix","1053269654628696064","Not Available","The #VoterSuppression narrative is a LIE!
THERE IS NO VOTER SUPPRESSION IN #GEORGIA!
Even the #ACLU supports @BrianKempGA on this. 
https://t.co/NYbPB7ekZs
#VoteKemp #TeamKemp #GAFirst #gapol #gagop #tcot #StopStacey","Fri Oct 19 09:00:29 EDT 2018",
"FHTaylor","SaulBellowWasRight","1053269676418101248","Not Available","Not only will #LyinBrian not pay personally guaranteed loans while taking 💰💰from industries he’s supposed to regulate...he, along w/the @GaRepublicans have a loooonnng history of trying to take away healthcare coverage 2give ins cos bigger profit","Fri Oct 19 09:00:34 EDT 2018",
"mghagler","Mary Gordon-Hagler","1053269680457216000","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 09:00:35 EDT 2018",
"hollyberryfleur","MommieDearest💕👩‍👧‍👧🇺🇸💕","1053269695728619521","Not Available","This ad using a  Black school girl as the face of the rejected voter 

IS

like Montgomery using Rosa Parks’s image in an ad to welcome Blacks to ride segregated buses. 

Georgia PAID for this ad—with #BrianKemp writing the check.  

Watch & #VOTE anyway. #VoterSuppression https://t.co/tAmBFRYVzU","Fri Oct 19 09:00:38 EDT 2018",
"mjp818","Mister E","1053269703127384067","Not Available","Agricultural losses in South Georgia are "unprecedented" but I have faith in our farmers and confidence in local/state/federal leaders who are working to provide relief. Let's stand together and rebuild what was lost. https://t.co/z7YfBJtY90 #gapol #gagop #gafirst","Fri Oct 19 09:00:40 EDT 2018",
"FHTaylor","SaulBellowWasRight","1053269708315729920","Not Available","@RevKevinThomas @BrianKempGA Georgia is part of the lawsuit to abolish the mandatory pre-existing conditions provision of the ACA. That makes @BrianKempGA complicit.

He has NO plans to expand Medicaid and would prefer people just die. It's his own version of death panels.","Fri Oct 19 09:00:41 EDT 2018",
"KrisTubmanAtl","Kris Tubman","1053269719783010305","Not Available","Georgia purged an estimated 107,000 people largely for not voting, an investigation by ⁦@JohnnyIK⁩ shows #gapol https://t.co/E490F2suJH","Fri Oct 19 09:00:44 EDT 2018",
"keith72504","Keith","1053269720256909312","Not Available","These white supremacists in Georgia are more afraid of @staceyabrams than they were of General Sherman. And they're using whatever racist tactics they can to twist the vote. 

https://t.co/KIShdWb80k","Fri Oct 19 09:00:44 EDT 2018",
"MetroCOLA","Metro COLA","1053269742654513152","https://t.co/fJHiVVj8YY","Report: #Alabama’s War on #Marijuana – https://t.co/fJHiVVj8YY #alpol #alpolitics #gapol","Fri Oct 19 09:00:50 EDT 2018",
"BlondeMamaUSA_","Blonde Mama Karin","1053269790406541312","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:01 EDT 2018",
"SupaValentino64","M.Valentino 🌹","1053269790653997057","Not Available","My mother is 70 years old and has lived in Spalding County her entire life. She said she doesn’t remember any candidate for Governor ever visiting Spalding. Today we both had the pleasure of hearing & seeing @staceyabrams in our small city #VoteEarly https://t.co/o4OR5as12G","Fri Oct 19 09:01:01 EDT 2018",
"markniesse","Mark Niesse","1053269794445770752","https://t.co/fk3oOeHfwR","If Brian Kemp is working as hard as ever in his taxpayer-funded job, he’s doing it from the road while campaigning, according to records obtained by the AJC: https://t.co/fk3oOeHfwR #gapol","Fri Oct 19 09:01:02 EDT 2018",
"GAPeachMeg_","REKT BY MEG","1053269798539251714","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:03 EDT 2018",
"mrprint54","Larry Burns","1053269806068260864","Not Available","Let’s get Pizza to the polls to feed the angry mob! 😂

But seriously! This could help boost turnout.

EVERYONE LOVES PIZZA! 

If there are long lines at your polling place - order a couple of large pizza’s and 

#FeedTheVote
#PizzaAtThePolls 

#VoteBlueNoMatterWho https://t.co/4PGfaZKtPP","Fri Oct 19 09:01:05 EDT 2018",
"mjp818","Mister E","1053269806475022336","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:05 EDT 2018",
"ColtChambers","Colt Chambers","1053269813563453440","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:07 EDT 2018",
"thatpreacha","That Preacha","1053269817350713344","Not Available","These white supremacists in Georgia are more afraid of @staceyabrams than they were of General Sherman. And they're using whatever racist tactics they can to twist the vote. 

https://t.co/KIShdWb80k","Fri Oct 19 09:01:07 EDT 2018",
"mijomojo1","Violet","1053269831288479750","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 09:01:11 EDT 2018",
"MagRags","*Maggie Kelley","1053269839110922241","Not Available","I am PERSONALLY going back to Georgia before Nov. 6th to get out every additional vote I can for @staceyabrams, @SarahRiggsAmico, & the @GeorgiaDemocrat ticket.  PLEASE donate, knock doors & make phone calls.  History has its eyes on us!  #TeamAbrams #WeRiseTogether https://t.co/XXeJms70f6","Fri Oct 19 09:01:13 EDT 2018",
"SherakMartin","🌊Lisa Martin🌊💙🏳️‍🌈🇺🇸","1053269847554093056","Not Available","This is like an SNL skit....especially at the end where they make sure to tell us that the ballots are ONLY in English. I beg you my fellow Georgians....do not elect this POS Kemp. Please vote to move us into the 21st century.","Fri Oct 19 09:01:15 EDT 2018",
"deborahjaquith","tiggersarebouncy","1053269852830392323","Not Available","@consrvtveindian @MeredithBateman @BrianKempGA That's all you got? Your feed is only #BrianKemp 100%. That seems kinda suspicious to me. Like maybe you're not real. Hey @TwitterSupport I may have a face account for you!","Fri Oct 19 09:01:16 EDT 2018",
"sherean","sherean","1053269854176923648","Not Available","@InquiringMindGA @LucyWins2018 @staceyabrams I'm waiting till the last week because I'm in Dekalb and no EV locations within a 25 minute drive until that week! Awesome of you to take someone. 👏👏👏","Fri Oct 19 09:01:16 EDT 2018",
"ShabelJane","Ga Gwinngirl👮‍♂️","1053269862880067584","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:18 EDT 2018",
"kdog0126","Ken Scott","1053269864150978560","Not Available","The choice is clear. We need @staceyabrams as governor. We need to send a loud resounding message to Washington, to the country, to the world. Please #Vote, do it early, before Nov. 6th if you can. Too much is at stake to stay home this year. 

Let’s make history. 
#TeamAbrams https://t.co/jqcZRZeYBZ","Fri Oct 19 09:01:19 EDT 2018",
"IsoldUggadottir","Isold Uggadottir","1053269871000276992","Not Available","Let’s get Pizza to the polls to feed the angry mob! 😂

But seriously! This could help boost turnout.

EVERYONE LOVES PIZZA! 

If there are long lines at your polling place - order a couple of large pizza’s and 

#FeedTheVote
#PizzaAtThePolls 

#VoteBlueNoMatterWho https://t.co/4PGfaZKtPP","Fri Oct 19 09:01:20 EDT 2018",
"mamakin72","YOmama","1053269875131645954","Not Available","@DOLLAONE @BrianKempGA We don't need sanctuary cities, HIGHER TAXES and socialism - KEEP GEORGIA RED! https://t.co/c6djgoUwjT","Fri Oct 19 09:01:21 EDT 2018",
"sorrya2","Natalie Ashton","1053269894014296064","Not Available","Let’s get Pizza to the polls to feed the angry mob! 😂

But seriously! This could help boost turnout.

EVERYONE LOVES PIZZA! 

If there are long lines at your polling place - order a couple of large pizza’s and 

#FeedTheVote
#PizzaAtThePolls 

#VoteBlueNoMatterWho https://t.co/4PGfaZKtPP","Fri Oct 19 09:01:26 EDT 2018",
"Better_4_US","🐼November2018_Showdown 🎗️ USA🔯","1053269910095310850","Not Available","@foxandfriends @Staceyabrams, you are running for governor of the State of Georgia. 

You should know the law! 

Illegal Immigrants cannot vote!

BTW I have volunteered to monitor voting activity in Georgia. https://t.co/cMbUjs76cM","Fri Oct 19 09:01:30 EDT 2018",
"Jnan09John","John","1053269923898802176","Not Available","@BrianKempGA Comrade Stacey must be defeated and sent back to mother Russia, where brand  of Marxist socialism caused the former Soviet Union to collapse.","Fri Oct 19 09:01:33 EDT 2018",
"ExpatMerican","Judy","1053269924880285697","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 09:01:33 EDT 2018",
"AngelMabel1976","Angel Mabel Vote Blue 11/06/18","1053269933877067776","Not Available","@InspiringU2 I am a white, ex-Republican, educated, middle class female, and I voted for @staceyabrams on day 2 of early voting! Plus, 3 Republican members of my household also voted for Stacey.  We desperately need a change in Georgia.","Fri Oct 19 09:01:35 EDT 2018",
"tokiwana","Tokiwa Smith","1053269943091978240","Not Available","If you saw that terribly racist video from #BrianKemp and it made you mad...

Go spend that anger on something useful: the campaign of @staceyabrams ❤️✊🏾 https://t.co/Le47kfVfnF","Fri Oct 19 09:01:37 EDT 2018",
"expobear1","expobear","1053269966919618560","Not Available","Dear @DNC YOU MUST WATCH @NicolleDWallace today. LISTEN to @SteveSchmidtSES @Rosie @Eugene_Robinson & Nicolle. STEP UP. Stop wringing your hands. Learn from @BetoORourke @KamalaHarris @CoryBooker @staceyabrams @katieporteroc we MUST win in 19 days. #BlueWave2018","Fri Oct 19 09:01:43 EDT 2018",
"BrittPonset","Ramblings of a fool ⭐⭐⭐","1053269971537661954","Not Available",".@ColtChambers: "The main reason that I am voting for Brian Kemp is because I want to make sure that Georgia continues to move in the right direction." https://t.co/daYwUgtWr1 #gapol #gagop #tcot #gafirst","Fri Oct 19 09:01:44 EDT 2018",
"walkerdl","Daniel Walker","1053269987241222144","Not Available","Super-efficient advance voting in DeKalb County. Thanks for a smooth process and quick way to make my vote count! @ItsInDeKalb @DeKalbNewsNow @DeKalbVotes #DeKalb #GaPol https://t.co/3gx6umqmgg","Fri Oct 19 09:01:48 EDT 2018",
